"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","gene_name","go","ontology"
"ENSBTAG00000043581",1006.19979704098,0.0426316044298545,0.0968540913601657,0,1,1,"LOC112448620","small nucleolar RNA SNORA79",NA,NA
"ENSBTAG00000043582",7057.27080182317,-0.467178735114192,0.403639560122678,0,1,1,"C15H11orf1","chromosome 15 C11orf1 homolog","GO:0005634","CC"
"ENSBTAG00000043583",1939.93230629242,-0.386139833375413,0.115498278108174,0,1,1,"LOC112444495","steroid 17-alpha-hydroxylase/17,20 lyase",NA,NA
"ENSBTAG00000009101",306.802448855081,-0.213658252296892,0.14666420913126,0,1,1,"SHOC1","shortage in chiasmata 1",NA,NA
"ENSBTAG00000019614",434.848695090918,-0.162840274635218,0.134303384948442,0,1,1,NA,NA,NA,NA
"ENSBTAG00000054510",45.4923609042544,-0.216716014383292,0.328772383780828,0,1,1,"MFSD4A","major facilitator superfamily domain containing 4A",NA,NA
"ENSBTAG00000043584",67284.2014293558,-0.351632838186187,0.296540241565191,0,1,1,NA,NA,NA,NA
"ENSBTAG00000019615",373.25204673595,0.0508621205564595,0.126665710329175,0,1,1,"CASD1","CAS1 domain containing 1",NA,NA
"ENSBTAG00000009103",993.79159647387,0.109599772875394,0.117004877806208,0,1,1,"ELK4","ETS transcription factor ELK4",NA,NA
"ENSBTAG00000009104",3067.05711758374,0.0923150785416069,0.0825094179718552,0,1,1,"GINS2","GINS complex subunit 2",NA,NA
"ENSBTAG00000019617",4.59441107623931,-0.48939144935303,0.870331847855805,0,1,1,"NUMB","NUMB endocytic adaptor protein",NA,NA
"ENSBTAG00000036858",0.783346485860225,-0.359559216524798,2.31850595558054,0,1,1,"KLF12","Kruppel like factor 12",NA,NA
"ENSBTAG00000044000",162.543775100355,0.176872458931517,0.177150157534086,0,1,1,"OGFOD1","2-oxoglutarate and iron dependent oxygenase domain containing 1","GO:0005506","BP"
"ENSBTAG00000044001",675.442764040352,-0.243041346837967,0.149518386669148,0,1,1,"CHEK2","checkpoint kinase 2",NA,NA
"ENSBTAG00000054514",132.129670445534,-0.42763949566301,0.212775604145169,0,1,1,"RAB11FIP1","RAB11 family interacting protein 1",NA,NA
"ENSBTAG00000009106",3669.76897423713,0.0201290996064279,0.0846528093765099,0,1,1,"CYCS","cytochrome c, somatic","GO:0006915","BP"
"ENSBTAG00000054515",20.4039561735823,0.536826919159246,0.445142567063832,0,1,1,"PLXNA2","plexin A2",NA,NA
"ENSBTAG00000044003",1864.80786684173,0.0303101443104589,0.0840958349475622,0,1,1,"SYMPK","symplekin",NA,NA
"ENSBTAG00000033076",72.452596434468,0.112711267096547,0.237987528680659,0,1,1,"MRPL15","mitochondrial ribosomal protein L15","GO:0005743","BP"
"ENSBTAG00000009107",413.08078482141,0.0485071382178108,0.119312095970748,0,1,1,"TCF25","transcription factor 25",NA,NA
"ENSBTAG00000043589",26.7184220560209,0.260257216087122,0.423364489270509,0,1,1,"MAP2K4","mitogen-activated protein kinase kinase 4",NA,NA
"ENSBTAG00000004951",15.9809464032726,-0.203070835046802,0.474135292424266,0,1,1,"LENG8","leukocyte receptor cluster member 8",NA,NA
"ENSBTAG00000054516",3.93055929916641,0.50137017152011,0.960750678986039,0,1,1,"FOXA3","forkhead box A3","GO:0001678","BP"
"ENSBTAG00000044004",4.29272076890836,-0.727726469137288,0.927054736275544,0,1,1,"USPL1","ubiquitin specific peptidase like 1",NA,NA
"ENSBTAG00000033077",1605.22201555237,-0.14611830152014,0.109882216494643,0,1,1,"ADCK1","aarF domain containing kinase 1",NA,NA
"ENSBTAG00000004952",51.082575661926,-0.204320753387138,0.294987329115251,0,1,1,"TEP1","telomerase associated protein 1",NA,NA
"ENSBTAG00000011680",8.66456271450356,-0.00127326874659587,0.664522318844535,0,1,1,"SLC25A28","solute carrier family 25 member 28",NA,NA
"ENSBTAG00000054517",348.527345370625,0.00523114654498145,0.137901160003291,0,1,1,"MIR199A-2","microRNA mir-199a-2",NA,NA
"ENSBTAG00000009109",543.962541131651,-0.0149264108666603,0.108351109570288,0,1,1,"MIR10A","microRNA mir-10a",NA,NA
"ENSBTAG00000033078",911.510375062317,-0.0313861347596522,0.100501525156918,0,1,1,"MIR9-2","microRNA mir-9-2",NA,NA
"ENSBTAG00000004953",632.022650764077,-0.220008510429665,0.12161632799901,0,1,1,"KIAA2026","KIAA2026",NA,NA
"ENSBTAG00000004954",40.2790488928611,-0.409846034466087,0.309784416734292,0,1,1,"PKDCC","protein kinase domain containing, cytoplasmic",NA,NA
"ENSBTAG00000044006",1657.00538290258,0.110460094954995,0.0955877944159483,0,1,1,"MIR181B-2","microRNA mir-181b-2",NA,NA
"ENSBTAG00000011683",2235.1141102045,-0.101494722819552,0.0977792348141906,0,1,1,"MIR21","microRNA mir-21",NA,NA
"ENSBTAG00000044007",103.916669313283,-0.418314295398071,0.212389259967703,0,1,1,"BOLA-NC1","non-classical MHC class I antigen",NA,NA
"ENSBTAG00000001171",1206.77704198461,0.0295667690600778,0.0866989106970776,0,1,1,"NIFK","nucleolar protein interacting with the FHA domain of MKI67","GO:0000794","CC"
"ENSBTAG00000004956",1136.56648787532,-0.0981059655409116,0.0954977633880002,0,1,1,"KIAA2013","KIAA2013 ortholog","GO:0016021","CC"
"ENSBTAG00000011684",1109.05528186456,-0.0392604764505619,0.0935884628949987,0,1,1,NA,NA,NA,NA
"ENSBTAG00000022613",2266.81157447269,0.215176895999013,0.0974936694279835,0,1,1,"ATP1B4","ATPase Na+/K+ transporting family member beta 4","GO:0005637","BP"
"ENSBTAG00000001173",289.961810980066,-0.184977744472641,0.14009185100811,0,1,1,NA,NA,NA,NA
"ENSBTAG00000012101",3551.55499683913,0.0214074402916069,0.0804234106217428,0,1,1,"LOC107133263","histone H2B type 1-L-like",NA,NA
"ENSBTAG00000001174",5565.63378868948,0.129495413773565,0.10540760555638,0,1,1,"C1QTNF2","C1q and TNF related 2",NA,NA
"ENSBTAG00000012102",2589.89652115079,0.0587338682235714,0.0761061732344155,0,1,1,"NEXN","nexilin F-actin binding protein",NA,NA
"ENSBTAG00000012103",2258.95315070782,-0.0762614586448119,0.0787855614778719,0,1,1,"TNN","tenascin N",NA,NA
"ENSBTAG00000011689",3085.89052685093,-0.0774742497823122,0.116861422588081,0,1,1,NA,NA,NA,NA
"ENSBTAG00000012104",240.895792557092,0.149875079047981,0.16260033903921,0,1,1,"GPR83","G protein-coupled receptor 83",NA,NA
"ENSBTAG00000001178",623.071618768917,-0.145510254610624,0.102223272305099,0,1,1,NA,NA,NA,NA
"ENSBTAG00000012106",534.786547674976,0.190760738222387,0.117089704864825,0,1,1,"TET3","tet methylcytosine dioxygenase 3",NA,NA
"ENSBTAG00000001179",1581.3866001414,-0.100043661787763,0.0813216785130924,0,1,1,"LOC535280","neuroblastoma suppressor of tumorigenicity 1",NA,NA
"ENSBTAG00000012107",376.51524254708,0.0385314076401275,0.121972440937412,0,1,1,"MRE11","MRE11 homolog, double strand break repair nuclease",NA,NA
"ENSBTAG00000029892",6.74316723586103,0.0429088371893212,0.762183742604115,0,1,1,"TMEM218","transmembrane protein 218","GO:0005929","CC"
"ENSBTAG00000029893",5.85860949367369,-0.404943615266809,0.823510175924011,0,1,1,"FAM110B","family with sequence similarity 110 member B","GO:0005739","CC"
"ENSBTAG00000047550",637.984365159247,-0.233371701646228,0.114710325685397,0,1,1,"PELI2","pellino E3 ubiquitin protein ligase family member 2",NA,NA
"ENSBTAG00000019382",1397.19326977478,-0.0717529493321935,0.102391335949946,0,1,1,"FUBP1","far upstream element binding protein 1",NA,NA
"ENSBTAG00000029897",55.3926471480835,0.608400793705039,0.33918363194438,0,1,1,"APBB1","amyloid beta precursor protein binding family B member 1",NA,NA
"ENSBTAG00000019386",493.295546043787,-0.114224245278172,0.11991782970126,0,1,1,"RPL37","ribosomal protein L37","GO:0003735","BP"
"ENSBTAG00000019387",3652.36012996581,0.0397017403065603,0.0789185165996293,0,1,1,"LOC112443355","U6 spliceosomal RNA",NA,NA
"ENSBTAG00000019388",2447.71319380283,0.130873495535432,0.0948825208127527,0,1,1,"TAS2R40","taste 2 receptor member 40",NA,NA
"ENSBTAG00000054285",10.6918079608391,-0.227594238242356,0.597129503411655,0,1,1,"PNPLA2","patatin like phospholipase domain containing 2","GO:0004806","BP"
"ENSBTAG00000008920",0.493737572420859,-0.630021998949278,2.71343447046121,0,1,1,"SLC38A9","solute carrier family 38 member 9",NA,NA
"ENSBTAG00000054286",7.55807927718788,0.846394954630321,0.696409023989611,0,1,1,"LOC112449433","U6 spliceosomal RNA",NA,NA
"ENSBTAG00000008921",9888.89815382453,0.0826074616315425,0.0845828160935948,0,1,1,"CIAO1","cytosolic iron-sulfur assembly component 1","GO:0005737","BP"
"ENSBTAG00000015650",0.564615631470144,-0.90670105622821,2.81595843519802,0,1,1,"PSMA2","proteasome 20S subunit alpha 2","GO:0000932","BP"
"ENSBTAG00000015651",73.0280917148791,0.108464366615817,0.240338132790241,0,1,1,"GRIN2C","glutamate ionotropic receptor NMDA type subunit 2C",NA,NA
"ENSBTAG00000008923",13.8468032539733,-0.252899032670864,0.51593434121579,0,1,1,NA,NA,NA,NA
"ENSBTAG00000032893",0.757696833264326,-0.626347785312962,2.32872117156006,0,1,1,NA,NA,NA,NA
"ENSBTAG00000022381",282.641181573101,-0.3658454267059,0.154877446094908,0,1,1,"MRPL32","mitochondrial ribosomal protein L32","GO:0005743","BP"
"ENSBTAG00000005140",55.6288578228245,0.213212624251266,0.267670467895581,0,1,1,"DNAJC1","DnaJ heat shock protein family (Hsp40) member C1",NA,NA
"ENSBTAG00000008925",1310.01777226976,0.0237550404350294,0.0894231819398904,0,1,1,"HPS5","HPS5 biogenesis of lysosomal organelles complex 2 subunit 2",NA,NA
"ENSBTAG00000015654",0.348405088178412,0.178537254469931,3.31470358079323,0,1,1,NA,NA,NA,NA
"ENSBTAG00000022382",254.080153957183,0.0285069817452495,0.138652086464733,0,1,1,"N4BP2L1","NEDD4 binding protein 2 like 1",NA,NA
"ENSBTAG00000050550",442.868851634126,-0.0242393448357323,0.112950928088192,0,1,1,NA,NA,NA,NA
"ENSBTAG00000008926",7005.56332666732,-0.0580686378123637,0.0806729165272969,0,1,1,"CD200","CD200 molecule",NA,NA
"ENSBTAG00000032896",3.15809349808295,-0.485791959021378,1.12143617528114,0,1,1,"PLEC","plectin",NA,NA
"ENSBTAG00000015655",217.359541004478,0.0975039567877794,0.145031993559406,0,1,1,"GRAMD1B","GRAM domain containing 1B",NA,NA
"ENSBTAG00000005142",13365.4346594189,0.209698204642722,0.106422864344962,0,1,1,"CFAP73","cilia and flagella associated protein 73",NA,NA
"ENSBTAG00000050552",1.91281095997428,0.263509809492609,1.43641898737918,0,1,1,"SLC39A6","solute carrier family 39 member 6",NA,NA
"ENSBTAG00000040040",3.6882321355141,0.426247149253406,1.07023164148233,0,1,1,"N6AMT1","N-6 adenine-specific DNA methyltransferase 1",NA,NA
"ENSBTAG00000005144",269.444196232435,-0.067700238273467,0.135290449392554,0,1,1,"RDH5","retinol dehydrogenase 5","GO:0004745","BP"
"ENSBTAG00000033313",658.833130524596,0.0467320643999094,0.108795060572032,0,1,1,"THOC6","THO complex 6",NA,NA
"ENSBTAG00000050554",1.84224811677267,-0.582016686570096,1.66271124598119,0,1,1,"USP50","ubiquitin specific peptidase 50",NA,NA
"ENSBTAG00000005145",587.616362363354,-0.231920609565558,0.139469780231832,0,1,1,"MRPL4","mitochondrial ribosomal protein L4","GO:0005743","BP"
"ENSBTAG00000015659",2536.05584014802,-0.0235292623825881,0.0749677515015644,0,1,1,"SLC6A9","solute carrier family 6 member 9","GO:0003333","BP"
"ENSBTAG00000000990",4333.07764249591,0.195388975506377,0.0937530191502697,0,1,1,"UQCR11","ubiquinol-cytochrome c reductase, complex III subunit XI","GO:0005743","BP"
"ENSBTAG00000005146",676.432411533049,-0.0297138361411111,0.137543135558677,0,1,1,"TCF3","transcription factor 3",NA,NA
"ENSBTAG00000000991",887.400397967472,0.00471995953221935,0.0928654086645781,0,1,1,"FAM120A","family with sequence similarity 120A","GO:0003723","CC"
"ENSBTAG00000033315",644.347469192713,0.104268148432388,0.121073153891752,0,1,1,"LOC101907835","THO complex subunit 7 homolog",NA,NA
"ENSBTAG00000005147",1310.19286774294,0.0283779567875537,0.0904392469818217,0,1,1,"GRID1","glutamate ionotropic receptor delta type subunit 1",NA,NA
"ENSBTAG00000000993",27.4476147803542,0.110145371979547,0.36765101801931,0,1,1,"RPL15","ribosomal protein L15","GO:0005634","CC"
"ENSBTAG00000050559",70.6390746550217,0.0765905768136216,0.282365572471999,0,1,1,"CCDC58","coiled-coil domain containing 58",NA,NA
"ENSBTAG00000000995",99.6077361324577,0.0388851682776237,0.201072811414566,0,1,1,"TRAM2","translocation associated membrane protein 2",NA,NA
"ENSBTAG00000033319",110.209891357575,-0.0927695636903078,0.217841006525217,0,1,1,"EHHADH","enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase",NA,NA
"ENSBTAG00000011922",68718.2956064142,-0.101962099448387,0.0932169814453434,0,1,1,"FEM1C","fem-1 homolog C","GO:0005654","BP"
"ENSBTAG00000001410",955.536293735195,-0.166843837696317,0.121496500238715,0,1,1,"CNR1","cannabinoid receptor 1",NA,NA
"ENSBTAG00000011924",115.117681531549,0.0393970291401649,0.201120544685752,0,1,1,"THY1","Thy-1 cell surface antigen",NA,NA
"ENSBTAG00000000998",1877.70491483351,-0.0869160523245378,0.0876925497149201,0,1,1,NA,NA,NA,NA
"ENSBTAG00000001412",182.810547505092,0.00298701994151889,0.163047689587529,0,1,1,"SPSB4","splA/ryanodine receptor domain and SOCS box containing 4",NA,NA
"ENSBTAG00000011927",63.829344012462,-0.297177707975553,0.259131199366178,0,1,1,"EDAR","ectodysplasin A receptor",NA,NA
"ENSBTAG00000001415",1846.00573180876,0.179283662075208,0.11485114617458,0,1,1,"DGAT1","diacylglycerol O-acyltransferase 1","GO:0004144","BP"
"ENSBTAG00000011928",65.7648832520443,-0.739850005012351,0.31577956318145,0,1,1,"TMEM196","transmembrane protein 196",NA,NA
"ENSBTAG00000011929",16.2881154360567,0.0624357194336869,0.493440724382828,0,1,1,"THNSL1","threonine synthase like 1",NA,NA
"ENSBTAG00000001419",1914.86685900911,0.0236496899444189,0.0905029413581933,0,1,1,"GOSR1","golgi SNAP receptor complex member 1","GO:0005829","BP"
"ENSBTAG00000008690",373.709856062902,-0.205081408929976,0.135261220753764,0,1,1,"BCORL1","BCL6 corepressor like 1",NA,NA
"ENSBTAG00000008692",2155.43291393538,0.297243609959474,0.15348474398791,0,1,1,"RBM12","RNA binding motif protein 12",NA,NA
"ENSBTAG00000019621",1907.81502003595,-0.125640216562114,0.0938029161331346,0,1,1,"HACD1","3-hydroxyacyl-CoA dehydratase 1",NA,NA
"ENSBTAG00000026350",12.997562994517,-0.42939702660136,0.523129777567637,0,1,1,"PCGF5","polycomb group ring finger 5","GO:0000805","BP"
"ENSBTAG00000008695",2607.31558162921,-0.0908191189346181,0.0820678046472149,0,1,1,"NUP133","nucleoporin 133",NA,NA
"ENSBTAG00000008696",12994.204179049,-0.0840147460718163,0.0762308447962433,0,1,1,"LENG9","leukocyte receptor cluster member 9",NA,NA
"ENSBTAG00000009110",153.697246721853,0.549357752897583,0.194768665639204,0,1,1,"MSRB3","methionine sulfoxide reductase B3",NA,NA
"ENSBTAG00000019623",27.7903973956408,0.0994895654556278,0.381268180551098,0,1,1,"RPS6KC1","ribosomal protein S6 kinase C1",NA,NA
"ENSBTAG00000009111",297.329647436277,-0.0658947261885807,0.132086664552981,0,1,1,"TIMM23","translocase of inner mitochondrial membrane 23 homolog (yeast)","GO:0015450","MF"
"ENSBTAG00000033080",14667.1655071045,0.157800331393424,0.10056627479539,0,1,1,NA,NA,NA,NA
"ENSBTAG00000054520",1054.37145360793,0.00863217108273708,0.0927988867532055,0,1,1,"CISH","cytokine inducible SH2 containing protein","GO:0005886","BP"
"ENSBTAG00000009112",1757.18524275163,-0.280916415671808,0.26414209093673,0,1,1,"SEPTIN7","septin 7","GO:0000777","BP"
"ENSBTAG00000019625",277.834545361974,-0.0711049939739341,0.144227813413541,0,1,1,"KAT2A","lysine acetyltransferase 2A",NA,NA
"ENSBTAG00000008699",833.405869885061,-0.046364258960509,0.10622502928064,0,1,1,"KLHL33","kelch like family member 33",NA,NA
"ENSBTAG00000054523",759.578020349572,-0.0980545004531361,0.102465358091694,0,1,1,"LRRC14","leucine rich repeat containing 14",NA,NA
"ENSBTAG00000019627",3.15501339963218,-0.412185898834932,1.20015120425002,0,1,1,"SLC7A6","solute carrier family 7 member 6",NA,NA
"ENSBTAG00000044010",74.2300041504938,-0.128842459309179,0.241227757857895,0,1,1,"KMT5B","lysine methyltransferase 5B","GO:0003682","BP"
"ENSBTAG00000009115",62.1624526241792,0.0432765765270668,0.268495057058674,0,1,1,"TYK2","tyrosine kinase 2",NA,NA
"ENSBTAG00000019628",0.535082123887014,-0.759195059474907,2.64997378874199,0,1,1,"HCCS","holocytochrome c synthase","GO:0005743","CC"
"ENSBTAG00000026356",694.35197861429,0.0820810708472133,0.100450757643754,0,1,1,"SH2D4A","SH2 domain containing 4A",NA,NA
"ENSBTAG00000044012",79.1781090926637,-0.0148799841837016,0.228439916532557,0,1,1,"CDC37","cell division cycle 37, HSP90 cochaperone","GO:0005524","BP"
"ENSBTAG00000009117",161.059816868293,-0.0547413393319526,0.181846032576495,0,1,1,"RASL10A","RAS like family 10 member A",NA,NA
"ENSBTAG00000004961",931.516917113995,0.061093642448451,0.0919898549944653,0,1,1,"ROM1","retinal outer segment membrane protein 1","GO:0005515","BP"
"ENSBTAG00000004962",272.505302343398,-0.257635378855773,0.155675410751736,0,1,1,"HNF4A","hepatocyte nuclear factor 4 alpha",NA,NA
"ENSBTAG00000044015",2238.96118149565,0.0198611671149169,0.0766360741586204,0,1,1,"AP1B1","adaptor related protein complex 1 subunit beta 1",NA,NA
"ENSBTAG00000033089",281.228379085354,0.246068576079291,0.161457322294884,0,1,1,"ATP6AP1","ATPase H+ transporting accessory protein 1","GO:0005524","BP"
"ENSBTAG00000004964",972.731281009521,-0.10523573150284,0.1000285542043,0,1,1,"CA12","carbonic anhydrase 12",NA,NA
"ENSBTAG00000004965",2573.38156894528,0.0149895194013929,0.0873022474282345,0,1,1,"C2CD4C","C2 calcium dependent domain containing 4C",NA,NA
"ENSBTAG00000011693",168.594646524437,0.444418871182941,0.178485598439879,0,1,1,"CLDN9","claudin 9",NA,NA
"ENSBTAG00000044017",2595.68705066161,-0.108013608526368,0.0949787446387339,0,1,1,NA,NA,NA,NA
"ENSBTAG00000001181",1341.60705971723,0.0172211631245202,0.0840791566795324,0,1,1,"LOC112441684","U6 spliceosomal RNA",NA,NA
"ENSBTAG00000011694",2494.84412677596,0.0649007517771648,0.0775585129302494,0,1,1,NA,NA,NA,NA
"ENSBTAG00000044018",117.052259097591,0.278580576512172,0.190783043582755,0,1,1,"CNKSR1","connector enhancer of kinase suppressor of Ras 1",NA,NA
"ENSBTAG00000022622",127.384774039484,-0.287381620213514,0.18338567224473,0,1,1,"VEGFB","vascular endothelial growth factor B","GO:0006493","BP"
"ENSBTAG00000001182",7764.50107775028,0.0215276434675456,0.0852728442752212,0,1,1,"MIR6534","microRNA mir-6534",NA,NA
"ENSBTAG00000044019",2265.07779430605,-0.205649640234918,0.0922935063826121,0,1,1,NA,NA,NA,NA
"ENSBTAG00000001183",1.98599417044764,0.400221261024968,1.4911072973458,0,1,1,NA,NA,NA,NA
"ENSBTAG00000004969",681.317287426684,0.0157390838304845,0.105034151339105,0,1,1,NA,NA,NA,NA
"ENSBTAG00000012112",830.041210575264,0.0139019473125879,0.0933859591085123,0,1,1,"CREG1","cellular repressor of E1A stimulated genes 1",NA,NA
"ENSBTAG00000001185",767.477933124265,-0.0906219916971354,0.100112150023659,0,1,1,"SHISA7","shisa family member 7",NA,NA
"ENSBTAG00000011698",1194.70286470959,-0.147491004785806,0.0949621133227572,0,1,1,NA,NA,NA,NA
"ENSBTAG00000012113",819.036216130766,0.168105362300028,0.114599423770009,0,1,1,"MFSD5","major facilitator superfamily domain containing 5","GO:0005886","BP"
"ENSBTAG00000001186",727.630357542197,-0.088698258595324,0.113904853782741,0,1,1,"ESPL1","extra spindle pole bodies like 1, separase",NA,NA
"ENSBTAG00000011699",6990.60702904631,0.0574437310164982,0.0887429020045572,0,1,1,"IMPG2","interphotoreceptor matrix proteoglycan 2",NA,NA
"ENSBTAG00000001187",30.6707648168245,0.225436009398842,0.357020024636484,0,1,1,"HMGB3","high mobility group box 3","GO:0000400","BP"
"ENSBTAG00000001188",683.382063346556,0.119849811997002,0.114396113382047,0,1,1,"PFDN5","prefoldin subunit 5","GO:0005634","BP"
"ENSBTAG00000012116",5.79643302512974,0.0580462538153313,0.798376134273493,0,1,1,"STIP1","stress induced phosphoprotein 1","GO:0005634","CC"
"ENSBTAG00000001189",4826.55498679742,0.00469868977461634,0.072982544201925,0,1,1,"WDPCP","WD repeat containing planar cell polarity effector",NA,NA
"ENSBTAG00000012117",2730.5739878672,-0.0788742742345951,0.0884008717746659,0,1,1,"ABCC2","ATP binding cassette subfamily C member 2",NA,NA
"ENSBTAG00000019390",207.647441588649,-0.253125069974917,0.168299846233824,0,1,1,"TK2","thymidine kinase 2",NA,NA
"ENSBTAG00000054291",22.0126624108372,-0.00426885161216256,0.419664325567514,0,1,1,"SRC","SRC proto-oncogene, non-receptor tyrosine kinase",NA,NA
"ENSBTAG00000054293",1.33919354264467,0.899086955724838,1.64886380908242,0,1,1,"SRP9","signal recognition particle 9",NA,NA
"ENSBTAG00000047567",679.505188146476,0.0110572087557727,0.118605046769274,0,1,1,"DNMBP","dynamin binding protein",NA,NA
"ENSBTAG00000054295",3.49828245044036,-0.30183497698682,1.06731321399647,0,1,1,"TMEM127","transmembrane protein 127",NA,NA
"ENSBTAG00000047568",3.06691389747782,-0.0345521034678607,1.0663569192525,0,1,1,NA,NA,NA,NA
"ENSBTAG00000008931",864.288714271673,0.0085320959439823,0.101616924462331,0,1,1,"PIH1D2","PIH1 domain containing 2",NA,NA
"ENSBTAG00000008932",80.8361457051064,-0.641944227456231,0.222987138734958,0,1,1,"ADAT1","adenosine deaminase tRNA specific 1",NA,NA
"ENSBTAG00000054299",13.1980830669936,0.142785831034499,0.518132391871834,0,1,1,"MYH6","myosin heavy chain 6",NA,NA
"ENSBTAG00000008933",1503.66486861357,0.0484994055520572,0.0859263683599083,0,1,1,NA,NA,NA,NA
"ENSBTAG00000008934",6452.03471002335,0.0559820002567158,0.0688064646368632,0,1,1,NA,NA,NA,NA
"ENSBTAG00000015662",57.1064478560584,0.0986450647563828,0.272254181825927,0,1,1,"NAPG","NSF attachment protein gamma","GO:0016192","BP"
"ENSBTAG00000005150",1420.93727755145,0.271794579320021,0.120459429949092,0,1,1,"CAB39","calcium binding protein 39","GO:0005737","BP"
"ENSBTAG00000008935",2688.93050418496,0.151636400915492,0.106558812798438,0,1,1,NA,NA,NA,NA
"ENSBTAG00000015663",10405.6957773639,-0.0409658313144899,0.0929035010531817,0,1,1,"DDX54","DEAD-box helicase 54",NA,NA
"ENSBTAG00000005151",125.827770626738,0.0610115094777169,0.192626897209579,0,1,1,"LTB4R2","leukotriene B4 receptor 2",NA,NA
"ENSBTAG00000008936",2.6886972247034,0.219285520122576,1.13953067383732,0,1,1,NA,NA,NA,NA
"ENSBTAG00000005152",555.929172384308,0.04827532288246,0.116746814156862,0,1,1,"CD63","CD63 molecule","GO:0002092","BP"
"ENSBTAG00000050562",69.7202903010956,-0.0818533183716101,0.239332989062093,0,1,1,"ORC5","origin recognition complex subunit 5",NA,NA
"ENSBTAG00000008938",1576.76797074031,0.0200296671135619,0.0917760105201663,0,1,1,"ABHD12","abhydrolase domain containing 12, lysophospholipase","GO:0004620","BP"
"ENSBTAG00000015666",28.9864537721207,0.196607806290762,0.355983759609673,0,1,1,"PCK2","phosphoenolpyruvate carboxykinase 2, mitochondrial",NA,NA
"ENSBTAG00000033322",1779.39098695755,0.302633387952354,0.142838664553159,0,1,1,"RASSF6","Ras association domain family member 6",NA,NA
"ENSBTAG00000005154",116.491551960009,-0.0571996132738026,0.216790551064388,0,1,1,"ATP8B4","ATPase phospholipid transporting 8B4 (putative)",NA,NA
"ENSBTAG00000008939",499.625392552247,-0.0692042394018756,0.11904313667413,0,1,1,"MSH6","mutS homolog 6",NA,NA
"ENSBTAG00000015667",912.022402598349,-0.00324739861697101,0.0979671428366238,0,1,1,"RITA1","RBPJ interacting and tubulin associated 1","GO:0005634","BP"
"ENSBTAG00000040051",15.9726337445282,0.937224567174385,0.626922905638187,0,1,1,"FBXO11","F-box protein 11",NA,NA
"ENSBTAG00000005155",397.650607983621,0.163156586477099,0.121592507467678,0,1,1,"NEURL1B","neuralized E3 ubiquitin protein ligase 1B",NA,NA
"ENSBTAG00000005156",63.8422819331308,-0.0179797877741985,0.253725487703863,0,1,1,"RGL1","ral guanine nucleotide dissociation stimulator like 1",NA,NA
"ENSBTAG00000015669",1030.44191737656,-0.0553290789741812,0.0882953822506221,0,1,1,"SHROOM3","shroom family member 3",NA,NA
"ENSBTAG00000040053",282.274485876177,0.145965852185561,0.147973531280588,0,1,1,"CRELD2","cysteine rich with EGF like domains 2","GO:0003756","CC"
"ENSBTAG00000043839",14.6763170002901,0.270374815928755,0.495548822912299,0,1,1,"STAG2","stromal antigen 2",NA,NA
"ENSBTAG00000005158",2530.44918478282,0.125714145563532,0.0790329185311466,0,1,1,NA,NA,NA,NA
"ENSBTAG00000040055",3413.39525331401,0.0127879660912157,0.0923677374417269,0,1,1,"KIAA1841","KIAA1841 ortholog",NA,NA
"ENSBTAG00000050568",3.02299335416037,-0.063417064674984,1.11396429701784,0,1,1,"ING5","inhibitor of growth family member 5",NA,NA
"ENSBTAG00000011930",5474.59753251038,0.061083656079552,0.0869551262327561,0,1,1,"FEZ1","fasciculation and elongation protein zeta 1",NA,NA
"ENSBTAG00000040056",37.8597578379014,-0.554606429926143,0.323204212199853,0,1,1,"GNG12","G protein subunit gamma 12","GO:0003924","BP"
"ENSBTAG00000050569",18.1088959649354,0.522873755196464,0.454043098949078,0,1,1,NA,NA,NA,NA
"ENSBTAG00000011931",9831.54931871918,0.244734060584072,0.108174843888494,0,1,1,"YBX2","Y-box binding protein 2",NA,NA
"ENSBTAG00000011932",276.759555367785,0.0150771965104442,0.133273756260327,0,1,1,"SNX16","sorting nexin 16",NA,NA
"ENSBTAG00000040058",621.101998165728,0.0450728191246368,0.102629264006137,0,1,1,"WDR70","WD repeat domain 70",NA,NA
"ENSBTAG00000001420",1649.36165749006,0.0797631867586156,0.102191309382668,0,1,1,"LRRC24","leucine rich repeat containing 24","GO:0005737","BP"
"ENSBTAG00000011934",2792.33740728239,0.107132631108519,0.0818345380986129,0,1,1,"KIAA1671","KIAA1671",NA,NA
"ENSBTAG00000011935",43.3864794435927,-0.320552119532626,0.30292470649695,0,1,1,"SAPCD2","suppressor APC domain containing 2",NA,NA
"ENSBTAG00000011936",4.49348822142025,-0.695300443988447,0.951642062492715,0,1,1,NA,NA,NA,NA
"ENSBTAG00000001424",6195.69902469916,0.0836257879779774,0.0882719298578316,0,1,1,"TSPYL4","TSPY like 4",NA,NA
"ENSBTAG00000011937",636.342899113927,0.0140547281843546,0.117582303775713,0,1,1,"GRAMD1C","GRAM domain containing 1C",NA,NA
"ENSBTAG00000001425",2480.46502470315,-0.0484444091493376,0.0840115043836073,0,1,1,"CDK6","cyclin dependent kinase 6",NA,NA
"ENSBTAG00000011938",12.8816101683992,0.281935066389857,0.542577255278919,0,1,1,NA,NA,NA,NA
